covid(x1),deprivation(x2),logspend,spend(y),x12,x22,x1y,x2y,x1x2,,,,,,,,,,
0,32.811,2.182898281,8.87,0,1076.561721,0,291.03357,0,,,,,,,,,,
0,32.811,2.503506926,12.23,0,1076.561721,0,401.27853,0,,,,,,,,,,
0,32.811,2.438950366,11.46,0,1076.561721,0,376.01406,0,,,,,,,,,,
0,32.811,2.268179657,9.66,0,1076.561721,0,316.95426,0,,,,,,,,,,
0,32.811,2.305314616,10.03,0,1076.561721,0,329.09433,0,,,,,,,,,,
0,32.811,2.605809177,13.54,0,1076.561721,0,444.26094,0,,,,,,,,,,
0,32.811,2.418390234,11.23,0,1076.561721,0,368.46753,0,,,,,,,,,,
0,32.811,2.233269945,9.33,0,1076.561721,0,306.12663,0,,,,,,,,,,
0,32.811,2.053813543,7.8,0,1076.561721,0,255.9258,0,,,,,,,,,,
0,32.811,2.107125902,8.22,0,1076.561721,0,269.70642,0,,,,,,,,,,
0,32.811,2.256796074,9.55,0,1076.561721,0,313.34505,0,,,,,,,,,,
0,32.811,2.316343577,10.14,0,1076.561721,0,332.70354,0,,,,,,,,,,
0,32.811,2.253093693,9.52,0,1076.561721,0,312.36072,0,,,,,,,,,,
0,32.811,1.960180695,7.1,0,1076.561721,0,232.9581,0,,,,,,,,,,
0,32.811,2.181576411,8.86,0,1076.561721,0,290.70546,0,,,,,,,,,,
0,32.811,2.283875024,9.81,0,1076.561721,0,321.87591,0,,,,,,,,,,
0,32.811,2.084525717,8.04,0,1076.561721,0,263.80044,0,,,,,,,,,,
0,32.811,2.559864185,12.93,0,1076.561721,0,424.24623,0,,,,,,,,,,
0,32.811,2.188264027,8.92,0,1076.561721,0,292.67412,0,,,,,,,,,,
0,32.811,2.251521504,9.5,0,1076.561721,0,311.7045,0,,,,,,,,,,
0,32.811,1.867396832,6.47,0,1076.561721,0,212.28717,0,,,,,,,,,,
0,32.811,2.134543173,8.45,0,1076.561721,0,277.25295,0,,,,,,,,,,
0,32.811,2.513126416,12.34,0,1076.561721,0,404.88774,0,,,,,,,,,,
0,32.811,2.268416416,9.66,0,1076.561721,0,316.95426,0,,,,,,,,,,
0,32.811,2.269306838,9.67,0,1076.561721,0,317.28237,0,,,,,,,,,,
0,32.811,2.556712799,12.89,0,1076.561721,0,422.93379,0,,,,,,,,,,
0,32.811,2.30885565,10.06,0,1076.561721,0,330.07866,0,,,,,,,,,,
0,32.811,2.125791975,8.38,0,1076.561721,0,274.95618,0,,,,,,,,,,
0,32.811,2.24617901,9.45,0,1076.561721,0,310.06395,0,,,,,,,,,,
0,32.811,2.352717465,10.51,0,1076.561721,0,344.84361,0,,,,,,,,,,
0,16.593,2.701982889,14.91,0,275.327649,0,247.40163,0,,,,,,,,,,
0,16.593,2.799717322,16.44,0,275.327649,0,272.78892,0,,,,,,,,,,
0,16.593,3.66168496,38.93,0,275.327649,0,645.96549,0,,,,,,,,,,
0,16.593,3.1564482,23.49,0,275.327649,0,389.76957,0,,,,,,,,,,
0,16.593,3.273182003,26.4,0,275.327649,0,438.0552,0,,,,,,,,,,
0,16.593,2.927338865,18.68,0,275.327649,0,309.95724,0,,,,,,,,,,
0,16.593,2.816749675,16.72,0,275.327649,0,277.43496,0,,,,,,,,,,
0,16.593,2.801310443,16.47,0,275.327649,0,273.28671,0,,,,,,,,,,
0,16.593,3.06298372,21.39,0,275.327649,0,354.92427,0,,,,,,,,,,
0,16.593,2.966526446,19.42,0,275.327649,0,322.23606,0,,,,,,,,,,
0,16.593,2.924638057,18.63,0,275.327649,0,309.12759,0,,,,,,,,,,
0,16.593,3.229188202,25.26,0,275.327649,0,419.13918,0,,,,,,,,,,
0,16.593,3.329591913,27.93,0,275.327649,0,463.44249,0,,,,,,,,,,
0,16.593,3.277569536,26.51,0,275.327649,0,439.88043,0,,,,,,,,,,
0,16.593,2.84202014,17.15,0,275.327649,0,284.56995,0,,,,,,,,,,
0,16.593,2.724106878,15.24,0,275.327649,0,252.87732,0,,,,,,,,,,
0,16.593,3.078761969,21.73,0,275.327649,0,360.56589,0,,,,,,,,,,
0,16.593,2.700757697,14.89,0,275.327649,0,247.06977,0,,,,,,,,,,
0,16.593,3.030154525,20.7,0,275.327649,0,343.4751,0,,,,,,,,,,
0,16.593,3.33011094,27.94,0,275.327649,0,463.60842,0,,,,,,,,,,
0,16.593,2.898262601,18.14,0,275.327649,0,300.99702,0,,,,,,,,,,
0,16.593,3.047774857,21.07,0,275.327649,0,349.61451,0,,,,,,,,,,
0,16.593,3.124848525,22.76,0,275.327649,0,377.65668,0,,,,,,,,,,
0,16.593,3.114301344,22.52,0,275.327649,0,373.67436,0,,,,,,,,,,
0,16.593,2.710668056,15.04,0,275.327649,0,249.55872,0,,,,,,,,,,
0,16.593,3.544376064,34.62,0,275.327649,0,574.44966,0,,,,,,,,,,
0,16.593,3.069625,21.53,0,275.327649,0,357.24729,0,,,,,,,,,,
0,16.593,3.087173231,21.92,0,275.327649,0,363.71856,0,,,,,,,,,,
0,16.593,2.793918339,16.34,0,275.327649,0,271.12962,0,,,,,,,,,,
0,16.593,2.807009685,16.56,0,275.327649,0,274.78008,0,,,,,,,,,,
0,16.593,3.091057409,22,0,275.327649,0,365.046,0,,,,,,,,,,
0,16.593,2.933428824,18.79,0,275.327649,0,311.78247,0,,,,,,,,,,
0,16.593,2.821409427,16.8,0,275.327649,0,278.7624,0,,,,,,,,,,
0,16.593,2.742141714,15.52,0,275.327649,0,257.52336,0,,,,,,,,,,
0,16.593,3.098895223,22.17,0,275.327649,0,367.86681,0,,,,,,,,,,
0,16.593,3.052557353,21.17,0,275.327649,0,351.27381,0,,,,,,,,,,
0,16.593,3.260958855,26.07,0,275.327649,0,432.57951,0,,,,,,,,,,
0,16.593,3.116465661,22.57,0,275.327649,0,374.50401,0,,,,,,,,,,
0,16.593,2.879823115,17.81,0,275.327649,0,295.52133,0,,,,,,,,,,
0,16.593,3.263587205,26.14,0,275.327649,0,433.74102,0,,,,,,,,,,
0,16.593,3.058117961,21.29,0,275.327649,0,353.26497,0,,,,,,,,,,
0,16.593,2.558698425,12.92,0,275.327649,0,214.38156,0,,,,,,,,,,
0,16.593,3.117689009,22.59,0,275.327649,0,374.83587,0,,,,,,,,,,
0,16.593,3.113057683,22.49,0,275.327649,0,373.17657,0,,,,,,,,,,
0,16.593,2.97053923,19.5,0,275.327649,0,323.5635,0,,,,,,,,,,
0,16.593,3.131445853,22.91,0,275.327649,0,380.14563,0,,,,,,,,,,
0,16.593,2.818424543,16.75,0,275.327649,0,277.93275,0,,,,,,,,,,
0,16.593,2.868504218,17.61,0,275.327649,0,292.20273,0,,,,,,,,,,
0,16.593,3.222021166,25.08,0,275.327649,0,416.15244,0,,,,,,,,,,
0,16.593,3.1781231,24,0,275.327649,0,398.232,0,,,,,,,,,,
0,16.593,2.948371663,19.07,0,275.327649,0,316.42851,0,,,,,,,,,,
0,16.593,3.485699159,32.65,0,275.327649,0,541.76145,0,,,,,,,,,,
0,16.593,2.80990843,16.61,0,275.327649,0,275.60973,0,,,,,,,,,,
0,16.593,3.149480487,23.32,0,275.327649,0,386.94876,0,,,,,,,,,,
0,16.593,2.729264297,15.32,0,275.327649,0,254.20476,0,,,,,,,,,,
0,16.593,3.000073216,20.09,0,275.327649,0,333.35337,0,,,,,,,,,,
0,16.593,3.147076537,23.27,0,275.327649,0,386.11911,0,,,,,,,,,,
0,16.593,2.999589077,20.08,0,275.327649,0,333.18744,0,,,,,,,,,,
0,16.593,3.057501529,21.27,0,275.327649,0,352.93311,0,,,,,,,,,,
0,16.593,3.063180209,21.4,0,275.327649,0,355.0902,0,,,,,,,,,,
0,16.593,2.928945188,18.71,0,275.327649,0,310.45503,0,,,,,,,,,,
0,16.593,2.826512449,16.89,0,275.327649,0,280.25577,0,,,,,,,,,,
0,16.593,2.918454285,18.51,0,275.327649,0,307.13643,0,,,,,,,,,,
0,16.593,2.644886257,14.08,0,275.327649,0,233.62944,0,,,,,,,,,,
0,16.593,2.864414487,17.54,0,275.327649,0,291.04122,0,,,,,,,,,,
0,16.593,3.088953768,21.95,0,275.327649,0,364.21635,0,,,,,,,,,,
0,16.593,3.319592564,27.65,0,275.327649,0,458.79645,0,,,,,,,,,,
0,16.593,2.721178539,15.2,0,275.327649,0,252.2136,0,,,,,,,,,,
0,16.593,2.799166056,16.43,0,275.327649,0,272.62299,0,,,,,,,,,,
0,16.593,2.929880093,18.73,0,275.327649,0,310.78689,0,,,,,,,,,,
0,16.593,3.071817087,21.58,0,275.327649,0,358.07694,0,,,,,,,,,,
0,16.593,2.936865175,18.86,0,275.327649,0,312.94398,0,,,,,,,,,,
0,16.593,2.735107462,15.41,0,275.327649,0,255.69813,0,,,,,,,,,,
0,16.593,3.256628767,25.96,0,275.327649,0,430.75428,0,,,,,,,,,,
0,16.593,2.957443355,19.25,0,275.327649,0,319.41525,0,,,,,,,,,,
0,16.593,2.917597767,18.5,0,275.327649,0,306.9705,0,,,,,,,,,,
0,16.593,3.075724158,21.67,0,275.327649,0,359.57031,0,,,,,,,,,,
0,16.593,3.148585429,23.3,0,275.327649,0,386.6169,0,,,,,,,,,,
0,16.593,2.841806412,17.15,0,275.327649,0,284.56995,0,,,,,,,,,,
0,16.593,2.877506394,17.77,0,275.327649,0,294.85761,0,,,,,,,,,,
0,16.593,3.01403066,20.37,0,275.327649,0,337.99941,0,,,,,,,,,,
0,16.593,2.759910089,15.8,0,275.327649,0,262.1694,0,,,,,,,,,,
0,16.593,2.904158142,18.25,0,275.327649,0,302.82225,0,,,,,,,,,,
0,16.593,2.977412879,19.64,0,275.327649,0,325.88652,0,,,,,,,,,,
0,16.593,3.018790235,20.47,0,275.327649,0,339.65871,0,,,,,,,,,,
0,16.593,2.830857359,16.96,0,275.327649,0,281.41728,0,,,,,,,,,,
0,16.593,3.337626355,28.15,0,275.327649,0,467.09295,0,,,,,,,,,,
0,16.593,3.119649661,22.64,0,275.327649,0,375.66552,0,,,,,,,,,,
0,16.593,3.20520971,24.66,0,275.327649,0,409.18338,0,,,,,,,,,,
0,16.593,3.284483894,26.7,0,275.327649,0,443.0331,0,,,,,,,,,,
0,16.593,3.257297086,25.98,0,275.327649,0,431.08614,0,,,,,,,,,,
0,16.593,3.061628661,21.36,0,275.327649,0,354.42648,0,,,,,,,,,,
0,16.593,3.130364757,22.88,0,275.327649,0,379.64784,0,,,,,,,,,,
0,16.593,2.984098354,19.77,0,275.327649,0,328.04361,0,,,,,,,,,,
0,16.593,3.184571342,24.16,0,275.327649,0,400.88688,0,,,,,,,,,,
0,16.593,3.131751456,22.91,0,275.327649,0,380.14563,0,,,,,,,,,,
0,16.593,3.048618896,21.09,0,275.327649,0,349.94637,0,,,,,,,,,,
0,16.593,3.228456853,25.24,0,275.327649,0,418.80732,0,,,,,,,,,,
0,16.593,3.100499267,22.21,0,275.327649,0,368.53053,0,,,,,,,,,,
0,16.593,3.024266464,20.58,0,275.327649,0,341.48394,0,,,,,,,,,,
0,30.915,2.451574032,11.61,0,955.737225,0,358.92315,0,,,,,,,,,,
0,30.915,2.424814712,11.3,0,955.737225,0,349.3395,0,,,,,,,,,,
0,30.915,2.636032644,13.96,0,955.737225,0,431.5734,0,,,,,,,,,,
0,30.915,2.438751581,11.46,0,955.737225,0,354.2859,0,,,,,,,,,,
0,30.915,2.793101657,16.33,0,955.737225,0,504.84195,0,,,,,,,,,,
0,30.915,2.767254075,15.91,0,955.737225,0,491.85765,0,,,,,,,,,,
0,30.915,2.057029424,7.82,0,955.737225,0,241.7553,0,,,,,,,,,,
0,30.915,2.527236923,12.52,0,955.737225,0,387.0558,0,,,,,,,,,,
0,30.915,2.648635038,14.13,0,955.737225,0,436.82895,0,,,,,,,,,,
0,30.915,2.45642802,11.66,0,955.737225,0,360.4689,0,,,,,,,,,,
0,30.915,2.650068501,14.16,0,955.737225,0,437.7564,0,,,,,,,,,,
0,30.915,2.501191122,12.2,0,955.737225,0,377.163,0,,,,,,,,,,
0,30.915,2.338381088,10.36,0,955.737225,0,320.2794,0,,,,,,,,,,
0,30.915,2.606237599,13.55,0,955.737225,0,418.89825,0,,,,,,,,,,
0,30.915,2.343155164,10.41,0,955.737225,0,321.82515,0,,,,,,,,,,
0,30.915,2.22641702,9.27,0,955.737225,0,286.58205,0,,,,,,,,,,
0,30.915,2.434892019,11.41,0,955.737225,0,352.74015,0,,,,,,,,,,
0,30.915,2.416623171,11.21,0,955.737225,0,346.55715,0,,,,,,,,,,
0,30.915,2.625093569,13.81,0,955.737225,0,426.93615,0,,,,,,,,,,
0,30.915,2.216767111,9.18,0,955.737225,0,283.7997,0,,,,,,,,,,
0,30.915,2.317081557,10.15,0,955.737225,0,313.78725,0,,,,,,,,,,
0,30.915,2.585630114,13.27,0,955.737225,0,410.24205,0,,,,,,,,,,
0,30.915,2.342076704,10.4,0,955.737225,0,321.516,0,,,,,,,,,,
0,30.915,2.327170752,10.25,0,955.737225,0,316.87875,0,,,,,,,,,,
0,30.915,1.919277491,6.82,0,955.737225,0,210.8403,0,,,,,,,,,,
0,30.915,2.361107272,10.6,0,955.737225,0,327.699,0,,,,,,,,,,
0,30.915,2.615292376,13.67,0,955.737225,0,422.60805,0,,,,,,,,,,
0,30.915,2.748410445,15.62,0,955.737225,0,482.8923,0,,,,,,,,,,
0,30.915,2.347735977,10.46,0,955.737225,0,323.3709,0,,,,,,,,,,
0,30.915,2.380022575,10.81,0,955.737225,0,334.19115,0,,,,,,,,,,
0,30.915,2.417603888,11.22,0,955.737225,0,346.8663,0,,,,,,,,,,
0,30.915,2.53390536,12.6,0,955.737225,0,389.529,0,,,,,,,,,,
0,30.915,2.236301233,9.36,0,955.737225,0,289.3644,0,,,,,,,,,,
0,30.915,2.241609949,9.41,0,955.737225,0,290.91015,0,,,,,,,,,,
0,30.915,2.492499955,12.09,0,955.737225,0,373.76235,0,,,,,,,,,,
0,30.915,2.628405957,13.85,0,955.737225,0,428.17275,0,,,,,,,,,,
0,30.915,2.484075917,11.99,0,955.737225,0,370.67085,0,,,,,,,,,,
0,30.915,2.137218057,8.48,0,955.737225,0,262.1592,0,,,,,,,,,,
0,30.915,2.464324823,11.76,0,955.737225,0,363.5604,0,,,,,,,,,,
0,30.915,2.358491962,10.57,0,955.737225,0,326.77155,0,,,,,,,,,,
0,30.915,2.535132268,12.62,0,955.737225,0,390.1473,0,,,,,,,,,,
0,30.915,2.39184384,10.93,0,955.737225,0,337.90095,0,,,,,,,,,,
0,30.915,2.546582643,12.76,0,955.737225,0,394.4754,0,,,,,,,,,,
0,30.915,2.032612024,7.63,0,955.737225,0,235.88145,0,,,,,,,,,,
0,30.915,2.291964612,9.89,0,955.737225,0,305.74935,0,,,,,,,,,,
0,30.915,2.454845339,11.64,0,955.737225,0,359.8506,0,,,,,,,,,,
0,30.915,2.280030662,9.78,0,955.737225,0,302.3487,0,,,,,,,,,,
0,30.915,2.37974166,10.8,0,955.737225,0,333.882,0,,,,,,,,,,
0,30.915,1.847442185,6.34,0,955.737225,0,196.0011,0,,,,,,,,,,
0,30.915,2.457331308,11.67,0,955.737225,0,360.77805,0,,,,,,,,,,
0,30.915,2.58167287,13.22,0,955.737225,0,408.6963,0,,,,,,,,,,
0,30.915,2.089983866,8.08,0,955.737225,0,249.7932,0,,,,,,,,,,
0,30.915,2.653147669,14.2,0,955.737225,0,438.993,0,,,,,,,,,,
0,30.915,2.27956742,9.77,0,955.737225,0,302.03955,0,,,,,,,,,,
0,30.915,2.642426533,14.05,0,955.737225,0,434.35575,0,,,,,,,,,,
0,30.915,2.552117632,12.83,0,955.737225,0,396.63945,0,,,,,,,,,,
0,30.915,2.296521872,9.94,0,955.737225,0,307.2951,0,,,,,,,,,,
0,30.915,2.393868628,10.96,0,955.737225,0,338.8284,0,,,,,,,,,,
0,30.915,2.854325243,17.36,0,955.737225,0,536.6844,0,,,,,,,,,,
0,30.915,2.455412929,11.65,0,955.737225,0,360.15975,0,,,,,,,,,,
0,30.915,2.554298825,12.86,0,955.737225,0,397.5669,0,,,,,,,,,,
0,30.915,2.197977979,9.01,0,955.737225,0,278.54415,0,,,,,,,,,,
0,30.915,2.502314914,12.21,0,955.737225,0,377.47215,0,,,,,,,,,,
0,30.915,2.608856486,13.58,0,955.737225,0,419.8257,0,,,,,,,,,,
0,30.915,2.269852158,9.68,0,955.737225,0,299.2572,0,,,,,,,,,,
0,30.915,2.425322761,11.31,0,955.737225,0,349.64865,0,,,,,,,,,,
0,30.915,2.705976211,14.97,0,955.737225,0,462.79755,0,,,,,,,,,,
0,30.915,2.547784863,12.78,0,955.737225,0,395.0937,0,,,,,,,,,,
0,30.915,2.282637278,9.8,0,955.737225,0,302.967,0,,,,,,,,,,
0,30.915,2.464483915,11.76,0,955.737225,0,363.5604,0,,,,,,,,,,
0,30.915,2.254439954,9.53,0,955.737225,0,294.61995,0,,,,,,,,,,
0,30.915,2.449317229,11.58,0,955.737225,0,357.9957,0,,,,,,,,,,
0,30.915,2.48832368,12.04,0,955.737225,0,372.2166,0,,,,,,,,,,
0,30.915,2.467428668,11.79,0,955.737225,0,364.48785,0,,,,,,,,,,
0,30.915,2.526438467,12.51,0,955.737225,0,386.74665,0,,,,,,,,,,
0,30.915,2.336906024,10.35,0,955.737225,0,319.97025,0,,,,,,,,,,
0,30.915,2.367798299,10.67,0,955.737225,0,329.86305,0,,,,,,,,,,
0,30.915,2.566424487,13.02,0,955.737225,0,402.5133,0,,,,,,,,,,
0,30.915,2.834623386,17.02,0,955.737225,0,526.1733,0,,,,,,,,,,
0,30.915,2.457366837,11.67,0,955.737225,0,360.77805,0,,,,,,,,,,
0,30.915,2.243718073,9.43,0,955.737225,0,291.52845,0,,,,,,,,,,
0,30.915,2.457628715,11.68,0,955.737225,0,361.0872,0,,,,,,,,,,
0,30.915,2.147658805,8.56,0,955.737225,0,264.6324,0,,,,,,,,,,
0,30.915,2.383624863,10.84,0,955.737225,0,335.1186,0,,,,,,,,,,
0,30.915,2.727724607,15.3,0,955.737225,0,472.9995,0,,,,,,,,,,
0,30.915,2.517906127,12.4,0,955.737225,0,383.346,0,,,,,,,,,,
0,30.915,2.183505159,8.88,0,955.737225,0,274.5252,0,,,,,,,,,,
0,30.915,2.489733508,12.06,0,955.737225,0,372.8349,0,,,,,,,,,,
0,30.915,2.273679726,9.72,0,955.737225,0,300.4938,0,,,,,,,,,,
0,30.915,2.398818591,11.01,0,955.737225,0,340.37415,0,,,,,,,,,,
0,30.915,2.297927164,9.95,0,955.737225,0,307.60425,0,,,,,,,,,,
0,30.915,2.509269584,12.3,0,955.737225,0,380.2545,0,,,,,,,,,,
0,30.915,2.828295698,16.92,0,955.737225,0,523.0818,0,,,,,,,,,,
0,30.915,2.23433673,9.34,0,955.737225,0,288.7461,0,,,,,,,,,,
0,30.915,2.385680284,10.87,0,955.737225,0,336.04605,0,,,,,,,,,,
0,30.915,2.623006073,13.78,0,955.737225,0,426.0087,0,,,,,,,,,,
0,30.915,2.487910752,12.04,0,955.737225,0,372.2166,0,,,,,,,,,,
0,30.915,2.660420092,14.3,0,955.737225,0,442.0845,0,,,,,,,,,,
0,30.915,2.651529574,14.18,0,955.737225,0,438.3747,0,,,,,,,,,,
0,30.915,1.92060803,6.83,0,955.737225,0,211.14945,0,,,,,,,,,,
0,24.019,2.922570207,18.59,0,576.912361,0,446.51321,0,,,,,,,,,,
0,24.019,2.274952587,9.73,0,576.912361,0,233.70487,0,,,,,,,,,,
0,24.019,2.710429561,15.04,0,576.912361,0,361.24576,0,,,,,,,,,,
0,24.019,2.443870272,11.52,0,576.912361,0,276.69888,0,,,,,,,,,,
0,24.019,2.306461019,10.04,0,576.912361,0,241.15076,0,,,,,,,,,,
0,24.019,2.654903602,14.22,0,576.912361,0,341.55018,0,,,,,,,,,,
0,24.019,2.619216994,13.72,0,576.912361,0,329.54068,0,,,,,,,,,,
0,24.019,2.39745069,11,0,576.912361,0,264.209,0,,,,,,,,,,
0,24.019,2.818815712,16.76,0,576.912361,0,402.55844,0,,,,,,,,,,
0,24.019,2.575010127,13.13,0,576.912361,0,315.36947,0,,,,,,,,,,
0,24.019,2.660059507,14.3,0,576.912361,0,343.4717,0,,,,,,,,,,
0,24.019,2.365443522,10.65,0,576.912361,0,255.80235,0,,,,,,,,,,
0,24.019,2.046074282,7.74,0,576.912361,0,185.90706,0,,,,,,,,,,
0,24.019,2.734425052,15.4,0,576.912361,0,369.8926,0,,,,,,,,,,
0,24.019,2.742692089,15.53,0,576.912361,0,373.01507,0,,,,,,,,,,
0,24.019,2.503192635,12.22,0,576.912361,0,293.51218,0,,,,,,,,,,
0,24.019,2.592961953,13.37,0,576.912361,0,321.13403,0,,,,,,,,,,
0,24.019,2.459540101,11.7,0,576.912361,0,281.0223,0,,,,,,,,,,
0,24.019,2.852946413,17.34,0,576.912361,0,416.48946,0,,,,,,,,,,
0,24.019,2.397034621,10.99,0,576.912361,0,263.96881,0,,,,,,,,,,
0,24.019,2.503889119,12.23,0,576.912361,0,293.75237,0,,,,,,,,,,
0,24.019,2.698497257,14.86,0,576.912361,0,356.92234,0,,,,,,,,,,
0,24.019,2.700478202,14.89,0,576.912361,0,357.64291,0,,,,,,,,,,
0,24.019,2.454722572,11.64,0,576.912361,0,279.58116,0,,,,,,,,,,
0,24.019,2.398791642,11.01,0,576.912361,0,264.44919,0,,,,,,,,,,
0,24.019,2.83178962,16.98,0,576.912361,0,407.84262,0,,,,,,,,,,
0,24.019,2.731813897,15.36,0,576.912361,0,368.93184,0,,,,,,,,,,
0,24.019,2.21871198,9.2,0,576.912361,0,220.9748,0,,,,,,,,,,
0,24.019,2.614324267,13.66,0,576.912361,0,328.09954,0,,,,,,,,,,
0,24.019,2.498287778,12.16,0,576.912361,0,292.07104,0,,,,,,,,,,
0,24.019,3.095010906,22.09,0,576.912361,0,530.57971,0,,,,,,,,,,
0,24.019,2.457669168,11.68,0,576.912361,0,280.54192,0,,,,,,,,,,
0,24.019,2.634318271,13.93,0,576.912361,0,334.58467,0,,,,,,,,,,
0,24.019,2.914212478,18.43,0,576.912361,0,442.67017,0,,,,,,,,,,
0,24.019,2.695756383,14.82,0,576.912361,0,355.96158,0,,,,,,,,,,
0,24.019,2.705126658,14.96,0,576.912361,0,359.32424,0,,,,,,,,,,
0,24.019,2.774710566,16.03,0,576.912361,0,385.02457,0,,,,,,,,,,
0,24.019,2.580580338,13.2,0,576.912361,0,317.0508,0,,,,,,,,,,
0,24.019,2.510858909,12.32,0,576.912361,0,295.91408,0,,,,,,,,,,
0,24.019,2.715695157,15.12,0,576.912361,0,363.16728,0,,,,,,,,,,
0,24.019,2.981512061,19.72,0,576.912361,0,473.65468,0,,,,,,,,,,
0,24.019,2.439751618,11.47,0,576.912361,0,275.49793,0,,,,,,,,,,
0,24.019,2.464885468,11.76,0,576.912361,0,282.46344,0,,,,,,,,,,
0,24.019,2.210979883,9.12,0,576.912361,0,219.05328,0,,,,,,,,,,
0,24.019,2.52019816,12.43,0,576.912361,0,298.55617,0,,,,,,,,,,
0,24.019,2.471087932,11.84,0,576.912361,0,284.38496,0,,,,,,,,,,
0,24.019,2.717296868,15.14,0,576.912361,0,363.64766,0,,,,,,,,,,
0,24.019,2.705528956,14.96,0,576.912361,0,359.32424,0,,,,,,,,,,
0,24.019,2.931413369,18.75,0,576.912361,0,450.35625,0,,,,,,,,,,
0,24.019,2.835862524,17.05,0,576.912361,0,409.52395,0,,,,,,,,,,
0,24.019,2.618970996,13.72,0,576.912361,0,329.54068,0,,,,,,,,,,
0,24.019,2.428283078,11.34,0,576.912361,0,272.37546,0,,,,,,,,,,
0,24.019,2.750978349,15.66,0,576.912361,0,376.13754,0,,,,,,,,,,
0,24.019,2.653782687,14.21,0,576.912361,0,341.30999,0,,,,,,,,,,
0,24.019,2.876362336,17.75,0,576.912361,0,426.33725,0,,,,,,,,,,
0,24.019,2.781228245,16.14,0,576.912361,0,387.66666,0,,,,,,,,,,
0,24.019,2.279579747,9.77,0,576.912361,0,234.66563,0,,,,,,,,,,
0,24.019,2.733262286,15.38,0,576.912361,0,369.41222,0,,,,,,,,,,
0,24.019,2.388326337,10.9,0,576.912361,0,261.8071,0,,,,,,,,,,
0,24.019,2.62724586,13.84,0,576.912361,0,332.42296,0,,,,,,,,,,
0,24.019,2.161411418,8.68,0,576.912361,0,208.48492,0,,,,,,,,,,
0,24.019,2.819630365,16.77,0,576.912361,0,402.79863,0,,,,,,,,,,
0,24.019,2.565325214,13,0,576.912361,0,312.247,0,,,,,,,,,,
0,24.019,2.387997583,10.89,0,576.912361,0,261.56691,0,,,,,,,,,,
0,24.019,2.815688021,16.7,0,576.912361,0,401.1173,0,,,,,,,,,,
0,24.019,2.555836181,12.88,0,576.912361,0,309.36472,0,,,,,,,,,,
0,24.019,2.626297447,13.82,0,576.912361,0,331.94258,0,,,,,,,,,,
0,24.019,2.710073721,15.03,0,576.912361,0,361.00557,0,,,,,,,,,,
0,24.019,2.909586906,18.35,0,576.912361,0,440.74865,0,,,,,,,,,,
0,24.019,2.801581479,16.47,0,576.912361,0,395.59293,0,,,,,,,,,,
0,24.019,2.617955601,13.71,0,576.912361,0,329.30049,0,,,,,,,,,,
0,24.019,2.768972561,15.94,0,576.912361,0,382.86286,0,,,,,,,,,,
0,24.019,2.895282618,18.09,0,576.912361,0,434.50371,0,,,,,,,,,,
0,24.019,2.592334132,13.36,0,576.912361,0,320.89384,0,,,,,,,,,,
0,24.019,2.65372635,14.21,0,576.912361,0,341.30999,0,,,,,,,,,,
0,24.019,2.758643821,15.78,0,576.912361,0,379.01982,0,,,,,,,,,,
0,24.019,2.800268369,16.45,0,576.912361,0,395.11255,0,,,,,,,,,,
0,24.019,2.709438006,15.02,0,576.912361,0,360.76538,0,,,,,,,,,,
0,24.019,2.646226883,14.1,0,576.912361,0,338.6679,0,,,,,,,,,,
0,24.019,2.673572648,14.49,0,576.912361,0,348.03531,0,,,,,,,,,,
0,24.019,2.684919364,14.66,0,576.912361,0,352.11854,0,,,,,,,,,,
0,24.019,2.732147449,15.37,0,576.912361,0,369.17203,0,,,,,,,,,,
0,24.019,2.601119127,13.48,0,576.912361,0,323.77612,0,,,,,,,,,,
0,24.019,2.759429602,15.79,0,576.912361,0,379.26001,0,,,,,,,,,,
0,24.019,2.781717865,16.15,0,576.912361,0,387.90685,0,,,,,,,,,,
0,24.019,2.889249086,17.98,0,576.912361,0,431.86162,0,,,,,,,,,,
0,24.019,2.747481306,15.6,0,576.912361,0,374.6964,0,,,,,,,,,,
0,24.019,2.162428927,8.69,0,576.912361,0,208.72511,0,,,,,,,,,,
0,24.019,2.651686556,14.18,0,576.912361,0,340.58942,0,,,,,,,,,,
0,24.019,2.914900172,18.45,0,576.912361,0,443.15055,0,,,,,,,,,,
0,24.019,2.77942942,16.11,0,576.912361,0,386.94609,0,,,,,,,,,,
0,24.019,2.630718746,13.88,0,576.912361,0,333.38372,0,,,,,,,,,,
0,24.019,2.687834801,14.7,0,576.912361,0,353.0793,0,,,,,,,,,,
0,24.019,2.699601836,14.87,0,576.912361,0,357.16253,0,,,,,,,,,,
0,24.019,2.593474282,13.38,0,576.912361,0,321.37422,0,,,,,,,,,,
0,24.019,2.763519012,15.86,0,576.912361,0,380.94134,0,,,,,,,,,,
0,24.019,2.708472402,15.01,0,576.912361,0,360.52519,0,,,,,,,,,,
0,24.019,2.919634418,18.53,0,576.912361,0,445.07207,0,,,,,,,,,,
0,24.019,2.624154988,13.79,0,576.912361,0,331.22201,0,,,,,,,,,,
0,24.019,2.38952355,10.91,0,576.912361,0,262.04729,0,,,,,,,,,,
0,35.374,2.322197964,10.2,0,1251.319876,0,360.8148,0,,,,,,,,,,
